"GeneName","Ensembl","ENTREZID","exp.1","exp.2","avg_log2FC","p_val","p_val_adj","pct.1","pct.2","Description"
"NRARP","ENSG00000198435",441478,0.0860834026314558,0.0743258825633886,0.218304217155335,0.00626700154102203,1,0.057,0.032,"NOTCH regulated ankyrin repeat protein"
"IFNAR2","ENSG00000159110",3455,0.46792742923828,0.402568066141979,0.218237955893474,0.00017812485459235,1,0.212,0.143,"interferon alpha and beta receptor subunit 2"
"HLA-DPB1","ENSG00000223865",3115,6.46750349664202,5.56043587593982,0.218096802183128,2.17491292106668e-07,0.0053398462038029,0.772,0.624,"major histocompatibility complex, class II, DP beta 1"
"TRA2A","ENSG00000164548",29896,0.860992269207904,0.740612423999532,0.217926473870866,0.00154795939819321,1,0.314,0.236,"transformer 2 alpha homolog"
"PITPNA","ENSG00000174238",5306,0.318244715116001,0.273961856246714,0.217905759470587,8.79912873996238e-07,0.0216036208823556,0.176,0.096,"phosphatidylinositol transfer protein alpha"
"CLCC1","ENSG00000121940",23155,0.123395607393891,0.106428150071428,0.217905471413817,0.280750597943962,1,0.054,0.044,"chloride channel CLIC like 1"
"AP2B1","ENSG00000006125",163,0.699975456224413,0.602202294625894,0.217849486172709,0.00275990020025419,1,0.267,0.203,"adaptor related protein complex 2 subunit beta 1"
"HGS","ENSG00000185359",9146,0.250049147794,0.215373761730577,0.217589882165356,0.000257894075073498,1,0.138,0.084,"hepatocyte growth factor-regulated tyrosine kinase substrate"
"EVA1C","ENSG00000166979",59271,0.586872558640512,0.505153015055448,0.217273858761864,0.0305563596186319,1,0.213,0.17,"eva-1 homolog C"
"EPRS","ENSG00000136628",2058,0.46390483436273,0.399384192950952,0.217249693850233,0.000337364317115583,1,0.207,0.14,"glutamyl-prolyl-tRNA synthetase 1"
"RARA-AS1","ENSG00000265666",101929693,0.227441082936546,0.1959810986395,0.217221031453276,0.00272136174804463,1,0.104,0.065,"RARA antisense RNA 1"
"BIRC3","ENSG00000023445",330,0.929332333971287,0.79982919154343,0.217100975144371,0.0178579601358763,1,0.2,0.156,"baculoviral IAP repeat containing 3"
"KBTBD4","ENSG00000123444",55709,0.124178940951485,0.1071648606954,0.217060510994929,0.162597745436822,1,0.063,0.049,"kelch repeat and BTB domain containing 4"
"ELL2","ENSG00000118985",22936,0.104218699443784,0.0899983694637672,0.216970936316391,0.00142579439348489,1,0.065,0.034,"elongation factor for RNA polymerase II 2"
"SLC23A2","ENSG00000089057",9962,0.179763920608767,0.155005264377176,0.216877796104112,0.00218077050594987,1,0.086,0.052,"solute carrier family 23 member 2"
"CAMKK1","ENSG00000004660",84254,0.0316966900054328,0.0276048034597947,0.21685940820678,0.411190818073354,1,0.016,0.012,"calcium/calmodulin dependent protein kinase kinase 1"
"CLEC7A","ENSG00000172243",64581,0.0673213589797666,0.0582730408013739,0.21648121708037,0.953267854874282,1,0.022,0.022,"C-type lectin domain containing 7A"
"DOPEY1",NA,NA,0.0388577753201516,0.0337763624183859,0.216445781261906,0.332334830591151,1,0.011,0.017,NA
"ZNF292","ENSG00000188994",23036,0.534796458586544,0.46069352410831,0.216223577742755,0.00363425739958959,1,0.213,0.157,"zinc finger protein 292"
"APH1A","ENSG00000117362",51107,1.44425825901123,1.24381088528475,0.215947320226715,0.00102705188053439,1,0.445,0.357,"aph-1 homolog A, gamma-secretase subunit"
"NDRG1","ENSG00000104419",10397,1.39006545246834,1.19716793395359,0.215928044621994,0.0251450722806874,1,0.375,0.322,"N-myc downstream regulated 1"
"ACAP2","ENSG00000114331",23527,0.695028148081093,0.598786321003518,0.21583170197455,0.0129972357405311,1,0.253,0.199,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
"PP7080",NA,NA,0.068145784991028,0.0590106378512577,0.215804119800287,0.421109495211461,1,0.037,0.03,NA
"ANKRD17","ENSG00000132466",26057,0.391670532806559,0.337591150783637,0.215785686307774,0.000876122356333465,1,0.193,0.133,"ankyrin repeat domain 17"
"CACHD1","ENSG00000158966",57685,0.0752064430584972,0.065096255936173,0.21567431747371,0.00444544477339647,1,0.044,0.022,"cache domain containing 1"
"HYAL2","ENSG00000068001",8692,5.33839095659098,4.59751863620567,0.215653955312167,3.80234421634302e-05,0.933551551996538,0.73,0.615,"hyaluronidase 2"
"H2AFV","ENSG00000105968",94239,1.32544564032557,1.14179578716774,0.215593388630212,0.0191072620960652,1,0.397,0.34,"H2A.Z variant histone 2"
"TMOD2","ENSG00000128872",29767,0.260011603004687,0.224276603182591,0.21543983133525,0.0378492645438767,1,0.105,0.077,"tropomodulin 2"
"JAGN1","ENSG00000171135",84522,0.546205325802855,0.470787299628578,0.215388574100874,3.93420050315609e-05,0.965924907534883,0.248,0.165,"jagunal homolog 1"
"SLC25A1","ENSG00000100075",6576,0.194461051954418,0.167831502354591,0.215332774538448,0.161201977105698,1,0.089,0.071,"solute carrier family 25 member 1"
"IST1","ENSG00000182149",9798,0.497301808622422,0.428686896881263,0.215318399691635,0.000587977268647391,1,0.219,0.153,"IST1 factor associated with ESCRT-III"
"MEX3D","ENSG00000181588",399664,0.089542719550235,0.0774690756805349,0.215172094595693,0.101403238404221,1,0.051,0.036,"mex-3 RNA binding family member D"
"FAM104A","ENSG00000133193",84923,0.311186298324936,0.26844439652398,0.21494740120825,0.00766717108188466,1,0.144,0.103,"family with sequence similarity 104 member A"
"SUCO","ENSG00000094975",51430,0.203740021687479,0.175874080240754,0.214923013935936,0.0235037452539923,1,0.093,0.064,"SUN domain containing ossification factor"
"WDR75","ENSG00000115368",84128,0.100573047189329,0.086987704937234,0.21489870392403,0.0783513162139224,1,0.058,0.041,"WD repeat domain 75"
"ZNF217","ENSG00000171940",7764,0.0874753434767028,0.0757039776399811,0.214873394806193,0.000571116131112575,1,0.056,0.026,"zinc finger protein 217"
"PRPF6","ENSG00000101161",24148,0.650334850658497,0.56069284074444,0.21483007389826,0.000282151869569716,1,0.261,0.186,"pre-mRNA processing factor 6"
"HBP1","ENSG00000105856",26959,0.631328860057492,0.54433688049242,0.214775798070554,0.000505383957008161,1,0.251,0.181,"HMG-box transcription factor 1"
"PMPCA","ENSG00000165688",23203,0.246008488013026,0.21231447403901,0.214772586461412,0.237098169527287,1,0.098,0.081,"peptidase, mitochondrial processing subunit alpha"
"HMGCL","ENSG00000117305",3155,0.294592408621093,0.254198979492615,0.214655920776726,0.0344617125261059,1,0.131,0.098,"3-hydroxy-3-methylglutaryl-CoA lyase"
"ARRB1","ENSG00000137486",408,0.694163983876782,0.598545626402282,0.214619381851939,0.00179780680786451,1,0.237,0.175,"arrestin beta 1"
"ILK","ENSG00000166333",3611,0.965832638815031,0.832708490214393,0.214539721322924,0.000794939657521824,1,0.338,0.257,"integrin linked kinase"
"IQGAP1","ENSG00000140575",8826,1.20929532019059,1.04267784842458,0.214334953100156,0.00472315203062972,1,0.379,0.31,"IQ motif containing GTPase activating protein 1"
"WDR70","ENSG00000082068",55100,0.198256752499149,0.171223236633623,0.214306333761603,0.19914869949632,1,0.086,0.071,"WD repeat domain 70"
"NCKAP5","ENSG00000176771",344148,0.11546759573288,0.099863282726674,0.214291577292114,0.287093342924501,1,0.03,0.023,"NCK associated protein 5"
"TIMP3","ENSG00000100234",7078,8.54584469954799,7.36745557136901,0.214122027437988,0.00955659354409241,1,0.792,0.723,"TIMP metallopeptidase inhibitor 3"
"ZBTB48","ENSG00000204859",3104,0.0913983372181866,0.0791262994422347,0.214111347618898,0.279051816656874,1,0.039,0.03,"zinc finger and BTB domain containing 48"
"PER2","ENSG00000132326",8864,0.116670605357377,0.100913180384171,0.214107946881298,0.0130025356963985,1,0.054,0.032,"period circadian regulator 2"
"DNAJC18","ENSG00000170464",202052,0.202937535572082,0.175284234506769,0.214090394374239,0.107066227009914,1,0.082,0.063,"DnaJ heat shock protein family (Hsp40) member C18"
"LARP4B","ENSG00000107929",23185,0.179615096439058,0.155185092441787,0.214026665110741,0.00229989413074347,1,0.093,0.056,"La ribonucleoprotein 4B"
"NT5C3A","ENSG00000122643",51251,0.492910133147667,0.425316244444245,0.213922200527953,0.000191567463324588,1,0.229,0.157,"5'-nucleotidase, cytosolic IIIA"
"SUPT5H","ENSG00000196235",6829,0.47637457426949,0.411084126160354,0.2138357578147,0.00111965103158967,1,0.212,0.149,"SPT5 homolog, DSIF elongation factor subunit"
"SPTAN1","ENSG00000197694",6709,1.32916724106586,1.14648084026833,0.213730982485178,2.61263328000784e-05,0.641453722907524,0.417,0.307,"spectrin alpha, non-erythrocytic 1"
"ZNF79","ENSG00000196152",7633,0.0251382413493125,0.0220134016976513,0.213578611153083,0.0203072998661824,1,0.019,0.008,"zinc finger protein 79"
"NUP37","ENSG00000075188",79023,0.143846897885315,0.124394242780256,0.213497436232125,0.0322229231793083,1,0.071,0.048,"nucleoporin 37"
"MDM1","ENSG00000111554",56890,0.0552306172630427,0.0479716354792224,0.213380026275906,0.289055843775282,1,0.03,0.023,"Mdm1 nuclear protein"
"KCNMB3","ENSG00000171121",27094,0.0452041422937525,0.0393298020663515,0.213158944498797,0.401463455027002,1,0.025,0.02,"potassium calcium-activated channel subfamily M regulatory beta subunit 3"
"CTNNAL1","ENSG00000119326",8727,6.24441919571658,5.38723777508389,0.213111270237971,1.23410868394154e-08,0.000302998364081327,0.635,0.476,"catenin alpha like 1"
"RBPMS","ENSG00000157110",11030,0.644505009574955,0.556396982560273,0.212945291314418,0.00683550888110073,1,0.266,0.203,"RNA binding protein, mRNA processing factor"
"EXOC7","ENSG00000182473",23265,0.553359632004027,0.477816277949721,0.212772959591024,0.0111666673050145,1,0.221,0.169,"exocyst complex component 7"
"RP11-538P18.2",NA,NA,0.057209099909875,0.049704199061547,0.212633815933571,0.934361739657021,1,0.02,0.02,NA
"RNF219",NA,NA,0.10711397772717,0.0927749559762683,0.21255937703377,0.426726913351843,1,0.042,0.035,NA
"ZBTB42","ENSG00000179627",100128927,0.0368673495580734,0.0321567081200372,0.212343054644662,0.28870170082195,1,0.022,0.015,"zinc finger and BTB domain containing 42"
"TIGAR","ENSG00000078237",57103,0.0876654690403966,0.076003558541676,0.212319532603507,0.0122633111636466,1,0.06,0.036,"TP53 induced glycolysis regulatory phosphatase"
"GLRX","ENSG00000173221",2745,0.994860700543852,0.859132974482046,0.212176352716311,1.72322411752804e-05,0.423085985335484,0.343,0.238,"glutaredoxin"
"ACOX1","ENSG00000161533",51,0.202368194600893,0.175051850453247,0.211968094653914,0.00455422181332354,1,0.096,0.061,"acyl-CoA oxidase 1"
"RRAGB","ENSG00000083750",10325,0.182482098027577,0.15788343324979,0.211964308624504,0.0858575189288158,1,0.075,0.055,"Ras related GTP binding B"
"LINC01481","ENSG00000257613",NA,0.184031625062092,0.159223110268008,0.21194739157992,0.162260933689401,1,0.074,0.058,NA
"ZNF618","ENSG00000157657",114991,0.144000299021294,0.124661730763172,0.211941546526892,0.00189726359208063,1,0.079,0.045,"zinc finger protein 618"
"ZC3H13","ENSG00000123200",23091,1.02245695172419,0.883119985463902,0.21190702920477,0.000291919805155402,1,0.356,0.267,"zinc finger CCCH-type containing 13"
"PCMT1","ENSG00000120265",5110,0.88375171719469,0.763419259612704,0.211799967242972,0.000114150092606104,1,0.331,0.239,"protein-L-isoaspartate (D-aspartate) O-methyltransferase"
"WARS","ENSG00000140105",7453,2.64496270798156,2.28448206768783,0.211592345849041,0.00235564250811227,1,0.516,0.431,"tryptophanyl-tRNA synthetase 1"
"BTN3A3","ENSG00000111801",10384,0.562634394690865,0.486275478607511,0.211420908948935,8.37082446241465e-05,1,0.202,0.131,"butyrophilin subfamily 3 member A3"
"MGA","ENSG00000174197",23269,0.140124248176004,0.121362134509705,0.211387528574214,0.0178496271525044,1,0.077,0.051,"MAX dimerization protein MGA"
"ITPRIP","ENSG00000148841",85450,0.408780650300074,0.353408290560687,0.211363215105588,0.0255948706836449,1,0.161,0.123,"inositol 1,4,5-trisphosphate receptor interacting protein"
"NOP14-AS1","ENSG00000249673",NA,0.0408999569521867,0.0356650428666629,0.211247340827923,0.227594922567553,1,0.018,0.011,NA
"CCHCR1","ENSG00000204536",54535,0.0543885691140492,0.0473179326910727,0.21120051524336,0.439703339655247,1,0.027,0.021,"coiled-coil alpha-helical rod protein 1"
"DHCR24","ENSG00000116133",1718,0.0758233275994388,0.0658402060103193,0.211058824192798,0.120526799616496,1,0.038,0.026,"24-dehydrocholesterol reductase"
"CD40","ENSG00000101017",958,0.897214567280766,0.775544626488144,0.210869075722379,7.14184947915352e-05,1,0.307,0.22,"CD40 molecule"
"GATAD1","ENSG00000157259",57798,0.37038012112517,0.320363443279117,0.210812825879137,1.70086801001157e-05,0.41759711381804,0.175,0.105,"GATA zinc finger domain containing 1"
"NDUFS1","ENSG00000023228",4719,0.293788685690619,0.254218773683731,0.210619408294966,0.00220039267920928,1,0.141,0.094,"NADH:ubiquinone oxidoreductase core subunit S1"
"SDCBP2","ENSG00000125775",27111,0.181713909232231,0.157372169408241,0.21057724357479,0.0362806716140809,1,0.081,0.057,"syndecan binding protein 2"
"VEGFC","ENSG00000150630",7424,0.176116405100271,0.152550408340321,0.210430869311328,0.000300487256784851,1,0.091,0.049,"vascular endothelial growth factor C"
"NR2F2","ENSG00000185551",7026,1.13338390819279,0.979938015313462,0.21037005466193,0.0407610360806012,1,0.289,0.245,"nuclear receptor subfamily 2 group F member 2"
"GBP2","ENSG00000162645",2634,0.897274206796768,0.775953558579409,0.210205069784584,0.00604286048975419,1,0.272,0.211,"guanylate binding protein 2"
"MED26","ENSG00000105085",9441,0.0637450253190893,0.055439763777044,0.210184732967599,0.248163153883419,1,0.035,0.027,"mediator complex subunit 26"
"RAP2C","ENSG00000123728",57826,0.179575996349105,0.15557792295941,0.210085120793524,0.020275116355334,1,0.081,0.055,"RAP2C, member of RAS oncogene family"
"NR3C1","ENSG00000113580",2908,1.25750095470338,1.08744215907155,0.210067940066121,5.1240517510744e-05,1,0.38,0.28,"nuclear receptor subfamily 3 group C member 1"
"MRI1","ENSG00000037757",84245,0.233024809425465,0.201810964638506,0.209890826929059,0.00304363747927031,1,0.094,0.058,"methylthioribose-1-phosphate isomerase 1"
"GAS6-AS2",NA,NA,0.0237973692024585,0.0209129733999891,0.209850267071095,0.86890118304522,1,0.011,0.011,NA
"DYRK1B","ENSG00000105204",9149,0.0970955343739437,0.0842906036997754,0.209815317594181,0.10812496591371,1,0.053,0.038,"dual specificity tyrosine phosphorylation regulated kinase 1B"
"GORASP1","ENSG00000114745",64689,0.196556896795576,0.170303870770873,0.209695486524021,0.03854644722667,1,0.089,0.064,"golgi reassembly stacking protein 1"
"MBNL2","ENSG00000139793",10150,0.579441228054965,0.50142039956896,0.209612478413685,0.00164012505180101,1,0.221,0.16,"muscleblind like splicing regulator 2"
"CCDC91","ENSG00000123106",55297,0.216787698923527,0.187818644142068,0.209536352167399,0.0174917933444238,1,0.105,0.074,"coiled-coil domain containing 91"
"CMTR2","ENSG00000180917",55783,0.21245487295972,0.184078585712498,0.209481441696737,0.00481151325416599,1,0.091,0.058,"cap methyltransferase 2"
"KMT2E-AS1","ENSG00000239569",NA,0.169688304767809,0.147095909616255,0.209443325120965,0.0299726558390934,1,0.079,0.054,NA
"NSUN4","ENSG00000117481",387338,0.105638762458419,0.0917147983967753,0.209233114409674,0.0366852572899531,1,0.053,0.034,"NOP2/Sun RNA methyltransferase 4"
"CAPN12","ENSG00000182472",147968,0.0163941451948618,0.0145194652261497,0.209140092641857,0.273655875730966,1,0.011,0.007,"calpain 12"
"LHFPL2","ENSG00000145685",10184,0.302232145392087,0.261793990136628,0.209087367455829,0.0147216106974479,1,0.128,0.093,"LHFPL tetraspan subfamily member 2"
"ANTXR2","ENSG00000163297",118429,0.171156776470845,0.148420351506326,0.208917098967401,0.331926609936518,1,0.072,0.061,"ANTXR cell adhesion molecule 2"
"AFAP1","ENSG00000196526",60312,0.168255788473888,0.145911788882264,0.208903989559959,0.00124033335283845,1,0.099,0.059,"actin filament associated protein 1"
"IFITM1","ENSG00000185885",8519,0.651536708364509,0.564066060387735,0.208846798185796,1.86045194143392e-05,0.456778160660856,0.231,0.15,"interferon induced transmembrane protein 1"
"PIAS2","ENSG00000078043",9063,0.244340778214466,0.211759416421411,0.208772756213588,0.00421716057866368,1,0.118,0.079,"protein inhibitor of activated STAT 2"
"MOCS3","ENSG00000124217",27304,0.0468052576188386,0.0408379970050683,0.20874752240278,0.0763718030209991,1,0.025,0.014,"molybdenum cofactor synthesis 3"
"LRFN3","ENSG00000126243",79414,0.0387840107496389,0.0339017256144569,0.208563612193436,0.556410843035251,1,0.02,0.017,"leucine rich repeat and fibronectin type III domain containing 3"
"RP11-532F6.3",NA,NA,0.0530532443390126,0.0462519169716354,0.208513920543118,0.018099293334431,1,0.032,0.016,NA
"NRROS","ENSG00000174004",375387,0.235134823445277,0.203833961950267,0.208489190057086,0.0464050179754852,1,0.084,0.06,"negative regulator of reactive oxygen species"
"SMARCA4","ENSG00000127616",6597,0.446496684864355,0.386756396067284,0.208486294158669,0.000779241816839553,1,0.204,0.142,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"CXorf40A","ENSG00000197620",91966,0.0699560196464479,0.0608829051432488,0.208447231679111,0.197133626724225,1,0.037,0.027,"endothelium and lymphocyte associated ASCH domain 1"
"CD14","ENSG00000170458",929,1.61528664905568,1.39835550580512,0.208408011974516,8.20162642696201e-09,0.000201366332034771,0.284,0.166,"CD14 molecule"
"TOMM40","ENSG00000130204",10452,0.332869873909152,0.28845265375786,0.20831672863036,0.00163188796953138,1,0.18,0.126,"translocase of outer mitochondrial membrane 40"
"NIPSNAP3A","ENSG00000136783",25934,0.332328321425528,0.287998190969898,0.208245400327583,0.0180139987855887,1,0.129,0.094,"nipsnap homolog 3A"
"NCOA5","ENSG00000124160",57727,0.099935787766113,0.0868455031215203,0.208182708048041,0.0423039391510171,1,0.047,0.03,"nuclear receptor coactivator 5"
"NFYC","ENSG00000066136",4802,0.377432305002813,0.327056303572738,0.208172403390322,0.000604295513296619,1,0.18,0.121,"nuclear transcription factor Y subunit gamma"
"ANAPC2","ENSG00000176248",29882,0.181809381908178,0.157727333342649,0.208093113108183,0.0271875693316557,1,0.081,0.055,"anaphase promoting complex subunit 2"
"PDLIM1","ENSG00000107438",9124,5.83375700159629,5.05085463700613,0.207994472746526,7.7439553620206e-05,1,0.755,0.66,"PDZ and LIM domain 1"
"MIB1","ENSG00000101752",57534,0.19893079865084,0.172569844452385,0.207919714663845,0.0034285656740527,1,0.105,0.068,"MIB E3 ubiquitin protein ligase 1"
